11937547 | @GENE_CD8A | CD8A | 61 | 3 | Gene | gene | CD8
11937547 | @GENE_SATB1 | SATB1 | 169 | 5 | Gene | gene | SATB1
11937547 | @GENE_GATA3 | GATA3 | 179 | 6 | Gene | gene | GATA-3
11937547 | @GENE_CD8A | CD8A | 227 | 3 | Gene | gene | CD8
11937547 | @GENE_CD8B | CD8B | 373 | 4 | Gene | gene | CD8B
11937547 | @GENE_CD8A | CD8A | 415 | 4 | Gene | gene | CD8A
11937547 | @GENE_CD8A | CD8A | 588 | 3 | Gene | gene | CD8
11937547 | @GENE_CD8B | CD8B | 806 | 4 | Gene | gene | CD8B
11937547 | @GENE_SATB1 | SATB1 | 969 | 5 | Gene | gene | SATB1
11937547 | @GENE_GATA3 | GATA3 | 984 | 6 | Gene | gene | GATA-3
11937547 | @GENE_SATB1 | SATB1 | 1090 | 5 | Gene | gene | SATB1
11937547 | @GENE_GATA3 | GATA3 | 1173 | 6 | Gene | gene | GATA-3
11937547 | @CHEMICAL_Oligonucleotides | Oligonucleotides | 1194 | 15 | Chemical | chemical | oligonucleotide
11937547 | @GENE_GATA3 | GATA3 | 1225 | 6 | Gene | gene | GATA-3
11937547 | @GENE_SATB1 | SATB1 | 1338 | 5 | Gene | gene | SATB1
11937547 | @GENE_GATA3 | GATA3 | 1348 | 6 | Gene | gene | GATA-3
11937547 | @GENE_CD8B | CD8B | 1376 | 4 | Gene | gene | CD8B
11937547 | @GENE_CD8A | CD8A | 1442 | 3 | Gene | gene | CD8
17940119 | @GENE_LPIN1 | LPIN1 | 28 | 5 | Gene | gene | LPIN1
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 90 | 18 | Disease | disease | metabolic syndrome
17940119 | @GENE_INS | INS | 232 | 7 | Gene | gene | insulin
17940119 | @CHEMICAL_Glucose | Glucose | 257 | 7 | Chemical | chemical | glucose
17940119 | @GENE_LPIN1 | LPIN1 | 329 | 5 | Gene | gene | LPIN1
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 369 | 18 | Disease | disease | metabolic syndrome
17940119 | @GENE_LPIN1 | LPIN1 | 484 | 5 | Gene | gene | LPIN1
17940119 | @DISEASE_Cardiovascular_Diseases | Cardiovascular Diseases | 619 | 23 | Disease | disease | Cardiovascular Diseases
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 822 | 18 | Disease | disease | metabolic syndrome
17940119 | @GENE_LPIN1 | LPIN1 | 1031 | 5 | Gene | gene | LPIN1
17940119 | @GENE_LPIN1 | LPIN1 | 1179 | 5 | Gene | gene | LPIN1
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 1308 | 18 | Disease | disease | metabolic syndrome
17940119 | @VARIANT_c.1A>C_LPIN1_human | c.1A>C | 1692 | 3 | Variant | variant | A1C
